WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Estimates Start After
182,PRT,PPPSH,Portugal,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"Expressed in percent of world GDP in PPP dollars. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the Statistical Appendix of the October 2024 WEO, Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,Units,"See notes for:  Gross domestic product, current prices (National currency).",0.481,0.487,0.495,0.487,0.461,0.453,0.453,0.469,0.474,0.487,0.506,0.512,0.474,0.462,0.456,0.45,0.448,0.45,0.459,0.461,0.455,0.453,0.445,0.425,0.411,0.396,0.383,0.373,0.364,0.355,0.344,0.326,0.303,0.29,0.283,0.278,0.275,0.274,0.272,0.278,0.265,0.258,0.266,0.264,0.261,0.259,0.256,0.252,0.248,0.244,0.241,2024
182,PRT,PPPEX,Portugal,Implied PPP conversion rate,"Expressed in national currency per current international dollar. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the Statistical Appendix of the October 2024 WEO, Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",National currency per current international dollar,Units,"See notes for:  Gross domestic product, current prices (National currency).",0.128,0.138,0.154,0.187,0.224,0.262,0.304,0.325,0.356,0.379,0.407,0.437,0.465,0.479,0.501,0.518,0.521,0.532,0.546,0.557,0.563,0.571,0.586,0.594,0.593,0.594,0.594,0.596,0.595,0.598,0.595,0.582,0.569,0.572,0.566,0.572,0.577,0.576,0.571,0.551,0.543,0.538,0.529,0.546,0.557,0.557,0.558,0.559,0.559,0.56,0.561,2024
182,PRT,NID_NGDP,Portugal,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2021 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/08/2025",36.439,38.197,38.276,32.554,27.261,25.95,25.512,30.02,31.724,29.862,30.433,27.171,27.24,23.948,24.708,24.193,24.408,26.524,28.317,29.028,28.777,28.158,25.904,23.115,23.824,23.359,22.926,23.1,23.579,20.843,21.199,18.661,15.754,14.683,15.344,15.938,16.028,17.446,18.525,18.768,19.419,20.935,21.374,20.478,19.971,19.535,19.373,18.824,18.643,18.505,18.339,2024
182,PRT,NGSD_NGDP,Portugal,Gross national savings,"Expressed as a ratio of gross national savings in current local currency and GDP in current local currency. Gross national saving is gross disposable income less final consumption expenditure after taking account of an adjustment for pension funds. [SNA 1993] For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment.",Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2024 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2021 Chain-weighted: Yes, from 1995 Primary domestic currency: Euro Data last updated: 04/08/2025",30.634,20.984,24.786,24.329,22.849,25.439,26.73,28.752,27.488,27.926,27.974,24.395,25.101,22.462,20.705,20.268,19.565,19.857,20.334,20.255,17.923,18.039,17.313,16.45,15.595,13.592,12.928,13.386,11.392,11.063,10.846,13.551,14.069,15.716,15.203,15.927,16.711,18.516,18.933,18.984,18.326,20.272,19.35,21.031,22.125,21.234,20.919,20.383,20.018,20.022,19.612,2024
182,PRT,PCPI,Portugal,"Inflation, average consumer prices","Expressed in averages for the year, not end-of-period data. A consumer price index (CPI) measures changes in the prices of goods and services that households consume. Such changes affect the real purchasing power of consumers' incomes and their welfare. As the prices of different goods and services do not all change at the same rate, a price index can only reflect their average movement. A price index is typically assigned a value of unity, or 100, in some reference period and the values of the index for other periods of time are intended to indicate the average proportionate, or percentage, change in prices from this price reference period. Price indices can also be used to measure differences in price levels between different cities, regions or countries at the same point in time. [CPI Manual 2004, Introduction] For euro countries, consumer prices are calculated based on harmonized prices. For more information see http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-BE-04-001/EN/KS-BE-04-001-EN.PDF.]",Index,Units,Source: National Statistics Office Latest actual data: 2024 Harmonized prices: Yes Base year: 2015 Primary domestic currency: Euro Data last updated: 04/08/2025,9.447,11.445,14.047,17.573,22.722,27.116,30.279,33.126,36.299,40.877,46.343,51.639,56.215,59.549,62.509,64.99,66.898,68.163,69.673,71.184,73.181,76.408,79.236,81.801,83.854,85.64,88.248,90.386,92.783,91.945,93.224,96.538,99.218,99.654,99.495,100,100.636,102.202,103.395,103.705,103.579,104.554,113.026,118.976,122.153,124.533,127.127,129.704,132.376,135.052,137.558,2024
182,PRT,PCPIPCH,Portugal,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,Units,"See notes for:  Inflation, average consumer prices (Index).",5.862,21.152,22.73,25.106,29.3,19.335,11.666,9.402,9.58,12.611,13.37,11.428,8.863,5.93,4.971,3.969,2.936,1.89,2.215,2.17,2.805,4.41,3.701,3.237,2.51,2.13,3.046,2.422,2.652,-0.903,1.391,3.554,2.776,0.44,-0.16,0.508,0.636,1.556,1.168,0.3,-0.121,0.941,8.103,5.264,2.67,1.949,2.083,2.027,2.06,2.022,1.856,2024
182,PRT,PCPIE,Portugal,"Inflation, end of period consumer prices","Expressed in end of the period, not annual average data. A consumer price index (CPI) measures changes in the prices of goods and services that households consume. Such changes affect the real purchasing power of consumers' incomes and their welfare. As the prices of different goods and services do not all change at the same rate, a price index can only reflect their average movement. A price index is typically assigned a value of unity, or 100, in some reference period and the values of the index for other periods of time are intended to indicate the average proportionate, or percentage, change in prices from this price reference period. Price indices can also be used to measure differences in price levels between different cities, regions or countries at the same point in time. [CPI Manual 2004, Introduction] For euro countries, consumer prices are calculated based on harmonized prices. For more information see http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-BE-04-001/EN/KS-BE-04-001-EN.PDF.",Index,Units,Source: National Statistics Office Latest actual data: 2024 Harmonized prices: Yes Base year: 2015 Primary domestic currency: Euro Data last updated: 04/08/2025,10.088,12.65,15.052,20.096,24.42,28.503,31.465,34.268,38.351,42.755,48.759,53.305,57.595,60.998,63.361,65.51,67.37,68.77,70.71,71.91,74.66,77.58,80.7,82.54,84.66,86.81,89,91.44,92.21,92.08,94.33,97.63,99.67,99.84,99.57,99.86,100.74,102.37,103.02,103.4,103.1,105.97,116.36,118.56,122.24,124.417,126.983,129.557,132.226,134.899,137.403,2024
182,PRT,PCPIEPCH,Portugal,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,Units,"See notes for:  Inflation, end of period consumer prices (Index).",13.163,25.397,18.987,33.511,21.514,16.721,10.393,8.906,11.916,11.482,14.045,9.323,8.048,5.908,3.873,3.392,2.839,2.078,2.821,1.697,3.824,3.911,4.022,2.28,2.568,2.54,2.523,2.742,0.842,-0.141,2.444,3.498,2.09,0.171,-0.27,0.291,0.881,1.618,0.635,0.369,-0.29,2.784,9.805,1.891,3.104,1.781,2.063,2.027,2.06,2.022,1.856,2024
182,PRT,TM_RPCH,Portugal,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/08/2025",--,6.585,5.872,-6.485,-2.073,4.634,18.848,27.402,21.642,8.496,16.121,8.363,10.993,-1.534,10.565,9.436,5.152,4.371,21.491,1.696,-8.049,3.091,4.313,10.887,8.307,-4.876,4.717,10.224,1.965,-15.388,-4.755,-4.952,-11.798,7.413,9.283,8.175,5.018,7.96,4.978,5.224,-11.483,11.971,11.065,1.902,4.835,2.894,2.719,2.113,2.399,2.224,2.143,2024
182,PRT,TMG_RPCH,Portugal,Volume of Imports of goods,"Percent change of volume of imports of goods refers to the aggregate change in the quantities of imports of goods whose characteristics are unchanged. The goods and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/08/2025",12.1,5.8,5.9,-7.4,-2.1,2.8,18.5,27.6,22.4,8.3,15.6,7.2,13.5,-5.8,11.3,9.7,8.4,5.366,21.73,2.851,-7.733,3.654,3.871,10.993,8.756,-5.073,3.857,9.555,2.277,-18.017,-4.096,-5.12,-11.606,7.196,8.097,7.691,4.107,8.198,4.787,4.222,-10.002,11.7,8.949,2.007,5.78,3.063,2.837,2.119,2.497,2.304,2.202,2024
182,PRT,TX_RPCH,Portugal,Volume of exports of goods and services,"Percent change of volume of exports refers to the aggregate change in the quantities of total exports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: Central Bank Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/08/2025",--,-0.592,4.833,20.796,14.34,8.319,7.979,10.135,8.632,18.697,12.976,0.451,5.445,1.304,10.465,13.588,5.711,2.046,15.267,-0.165,-4.161,4.064,9.902,17.399,6.035,-5.337,11.063,13.625,-0.033,-14.696,-1.893,9.105,-2.79,12.306,5.783,6.382,4.049,8.033,4.244,4.053,-18.545,11.908,17.164,3.788,3.697,2.048,1.931,1.931,1.913,1.846,1.846,2024
